game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-cea,262,Steve Rusch,,Voice,Voice Over Recording Engineer,,Soundelux Design Music Group,core,L519
halo-cea,263,Justin Langely,,Voice,Voice Over Editorial,,Soundelux Design Music Group,core,L521
halo-cea,264,Charlie Gondak,,Other,Senior Asset Manager,,Soundelux Design Music Group,core,L523
halo-cea,265,David Natale,,Other,Asset Coordination,,Soundelux Design Music Group,core,L525
halo-cea,266,Alexander Leeman Johnson,,Production,Production Assistant,,Soundelux Design Music Group,core,L527
halo-cea,267,Adam Dolin,,Production,Production Assistant,,Soundelux Design Music Group,core,L529
halo-cea,268,Peter Zinda,,Audio,Supervising Sound Editor,,Soundelux Design Music Group,core,L532
halo-cea,269,Scott Martin Gershin,,Other,Rerecording Mixer,,Soundelux Design Music Group,core,L534
halo-cea,270,Eliot Connors,,Audio,Sound Designer,,Soundelux Design Music Group,core,L536
halo-cea,271,Csaba Wagner,,Audio,Sound Designer,,Soundelux Design Music Group,core,L538
halo-cea,272,Scott Wolf,,Audio,Sound Designer,,Soundelux Design Music Group,core,L540
halo-cea,273,James Moriana,,Audio,Foley Artist,,Soundelux Design Music Group,core,L542
halo-cea,274,Jeff Wilhoit,,Audio,Foley Artist,,Soundelux Design Music Group,core,L544
halo-cea,275,Brett Voss,,Audio,Foley Mixer,,Soundelux Design Music Group,core,L546
halo-cea,276,Charlie Gondak,,Other,Asset Coordination,,Soundelux Design Music Group,core,L548
halo-cea,277,David Natale,,Other,Asset Coordination,,Soundelux Design Music Group,core,L550
halo-cea,278,Tim Dadabo,,Voice,Voice Talent,343 Guilty Spark,,core,L554
halo-cea,279,Pete Stacker,,Voice,Voice Talent,Jacob Keyes,,core,L556
halo-cea,280,Fred Tatasciore,,Voice,Voice Talent,Covenant A.I.,,core,L558
halo-cea,281,Ian Kirby,,Production,Director/Producer,,,core,L561
halo-cea,282,Daniel Sioul,,Production,Producer,,,core,L563
halo-cea,283,Andrew West,,Art,Art Director/Lead Artist,,,core,L566
halo-cea,284,Dimitri Sirenko,,Art,Senior Artist,,,core,L568
halo-cea,285,Alan Blackwell,,Art,Artist,,,core,L570
halo-cea,286,Tyler Bradley,,Art,Artist,,,core,L572
halo-cea,287,Trudi Castle,,Art,Artist,,,core,L574
halo-cea,288,Geoff Taylor,,Art,Artist,,,core,L576
halo-cea,289,Caleb Bouchard,,Art,Animator,,,core,L579
halo-cea,290,Vern Giammartino,,Art,Animator,,,core,L581
halo-cea,291,Aaron Hildebrandt,,Art,Animator,,,core,L583
halo-cea,292,Jacob Owens,,Art,Animator,,,core,L585
halo-cea,293,Mark Stuckert,,Art,Animator,,,core,L587
