person_id,display_name,variants,first_game,last_game,game_count,games,span_years,largest_gap_years,uncertain
josh-hoida,Josh Hoida,Josh Hoida|Joshua Hoida,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
josh-holmes,Josh Holmes,Josh Holmes,halo-reach,halo-5,3,halo-reach|halo-4|halo-5,5,3,False
josh-hurley,Josh Hurley,Josh Hurley,halo-5,halo-5,1,halo-5,0,0,False
josh-hutchins,Josh Hutchins,Josh Hutchins,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
josh-kao,Josh Kao,Josh Kao,halo-4,halo-5,2,halo-4|halo-5,3,3,False
josh-kerwin,Josh Kerwin,Josh Kerwin,halo-reach,halo-reach,1,halo-reach,0,0,False
josh-lindquist,Joshua Lindquist,Joshua Lindquist|Josh Lindquist,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
josh-marvel,Joshua Marvel,Joshua Marvel|Josh Marvel,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
josh-mattoon,Josh Mattoon,Josh Mattoon,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
josh-menke,Josh Menke,Josh Menke,halo-mcc,halo-infinite,2,halo-mcc|halo-infinite,7,7,False
josh-mosser,Josh Mosser,Josh Mosser,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
josh-mulanax,Josh Mulanax,Josh Mulanax,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
josh-paraventi,Josh Paraventi,Josh Paraventi,halo-4,halo-campaign-evolved,3,halo-4|halo-5|halo-campaign-evolved,14,11,False
josh-powers,Josh Powers,Josh Powers|Joshua Powers,halo-cea,halo-mcc,3,halo-cea|halo-4|halo-mcc,3,2,False
josh-rife,Josh Rife,Josh Rife,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
josh-russell,Josh Russell,Josh Russell,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
josh-sager,Josh Sager,Josh Sager,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
josh-smith,Josh Smith,Josh Smith,halo-4,halo-4,1,halo-4,0,0,False
josh-sturgis,Josh Sturgis,Josh Sturgis|Joshua Sturgis,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
josh-suko,Josh Suko,Josh Suko,halo-4,halo-5,2,halo-4|halo-5,3,3,False
josh-tyrell,Josh Tyrell,Josh Tyrell,halo-cea,halo-cea,1,halo-cea,0,0,False
josh-watson,Josh Watson,Josh Watson,halo-5,halo-infinite,2,halo-5|halo-infinite,6,6,False
josh-wilkinson,Josh Wilkinson,Josh Wilkinson|Joshua Wilkinson,halo-mcc,halo-infinite,2,halo-mcc|halo-infinite,7,7,False
joshawa-salyers,Joshawa Salyers,Joshawa Salyers,halo-4,halo-4,1,halo-4,0,0,False
joshua-alan-frasier,Joshua Alan Frasier,Joshua Alan Frasier,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
joshua-anderson,Joshua Anderson,Joshua Anderson|Josh Anderson,halo-reach,halo-reach,1,halo-reach,0,0,False
joshua-andrews,Joshua Andrews,Joshua Andrews,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
joshua-aoki,Joshua Aoki,Joshua Aoki,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
joshua-bandy,Joshua Bandy,Joshua Bandy,halo-5,halo-infinite,2,halo-5|halo-infinite,6,6,False
joshua-baran,Joshua Baran,Joshua Baran,halo-3,halo-3,1,halo-3,0,0,False
joshua-brader,Joshua Brader,Joshua Brader,halo-4,halo-4,1,halo-4,0,0,False
joshua-breese,Josh Breese,Josh Breese|Joshua Breese,halo-mcc,halo-5,2,halo-mcc|halo-5,1,1,False
joshua-cogswell,Joshua Cogswell,Joshua Cogswell,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
joshua-daniels,Joshua Daniels,Joshua Daniels|Josh Daniels,halo-3,halo-campaign-evolved,2,halo-3|halo-campaign-evolved,19,19,True
joshua-davis,Joshua Davis,Joshua Davis|Joshua M. Davis,halo-mcc,halo-5,2,halo-mcc|halo-5,1,1,False
joshua-du-chene,Joshua Du Chene,Joshua Du Chene,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
joshua-espasandin,Joshua Espasandin,Joshua Espasandin,halo-5,halo-5,1,halo-5,0,0,False
joshua-garrett,Joshua Garrett,Joshua Garrett,halo-5,halo-5,1,halo-5,0,0,False
joshua-grass,Joshua Grass,Joshua Grass,halo-ce,halo-ce,1,halo-ce,0,0,False
joshua-gregory,Joshua Gregory,Joshua Gregory,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
joshua-gwenard,Joshua Gwenard,Joshua Gwenard,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
joshua-hanna,Joshua Hanna,Joshua Hanna,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
joshua-hnosko,Josh Hnosko,Josh Hnosko|Joshua Hnosko,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
joshua-james-shaw,Joshua James Shaw,Joshua James Shaw,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
joshua-jenkins,Joshua Jenkins,Joshua Jenkins,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
joshua-kalinowski,Joshua Kalinowski,Joshua Kalinowski,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
joshua-maiche,Joshua Maiche,Joshua Maiche,halo-4,halo-4,1,halo-4,0,0,False
joshua-scott,Joshua Scott,Joshua Scott,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
joshua-velasquez,Joshua Velasquez,Joshua Velasquez,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
joshua-waguespack,Joshua Waguespack,Joshua Waguespack,halo-5,halo-5,1,halo-5,0,0,False
joshua-wilson,Joshua Wilson,Joshua Wilson,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
josiah-bolek,Josiah Bolek,Josiah Bolek,halo-3,halo-4,5,halo-3|halo-3-odst|halo-reach|halo-cea|halo-4,5,2,False
jourdan-tuffan,Jourdan Tuffan,Jourdan Tuffan,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
joy-easley,Joy Easley,Joy Easley,halo-2,halo-2,1,halo-2,0,0,False
joy-kim,Joy Kim,Joy Kim,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
jozsef-belenyi,József Belényi,József Belényi,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
jozsef-fodor,József Fodor,József Fodor,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
jozsef-seres,József Seres,József Seres,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
jp-eaton,JP Eaton,JP Eaton,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
jp-kariliak,JP Kariliak,JP Kariliak,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
juan-carlos-arevalo-baeza,Juan Carlos Arevalo Baeza,Juan Carlos Arevalo Baeza,halo-4,halo-4,1,halo-4,0,0,False
juan-carlos-larrea,Juan Carlos Larrea,Juan Carlos Larrea|JuanCarlos Larrea,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
juan-escobar,Juan Escobar,Juan Escobar,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
juan-hernandez,Juan Hernández,Juan Hernández,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
juan-nicolas-sanchez-murillo,Juan Nicolás Sánchez Murillo,Juan Nicolás Sánchez Murillo,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
juan-ramirez,Juan Ramirez,Juan Ramirez|Juan Remirez,halo-ce,halo-2,2,halo-ce|halo-2,3,3,False
juan-ruiz,Juan Ruiz,Juan Ruiz,halo-3,halo-3,1,halo-3,0,0,False
juan-solis-garcia,Juan Solís García,Juan Solís García,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
judi-shekoni,Judi Shekoni,Judi Shekoni,halo-4,halo-4,1,halo-4,0,0,False
judith-kriess,Judith Kriess,Judith Kriess,halo-3-odst,halo-3-odst,1,halo-3-odst,0,0,False
judy-chan,Judy Chan,Judy Chan,halo-3,halo-3,1,halo-3,0,0,False
judy-kirschner,Judy Kirschner,Judy Kirschner,halo-cea,halo-mcc,2,halo-cea|halo-mcc,3,3,False
judy-rees,Judy Rees,Judy Rees,halo-5,halo-5,1,halo-5,0,0,False
judy-wheeler,Judy Wheeler,Judy Wheeler,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
juhan-lee,Juhan Lee,Juhan Lee,halo-cea,halo-cea,1,halo-cea,0,0,False
julen-urrutia,Julen Urrutia,Julen Urrutia,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
julen-urrutia-perez,Julen Urrutia Pérez,Julen Urrutia Pérez,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
juli-reynolds,Juli Reynolds,Juli Reynolds,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
julia-balyshkova,Julia Balyshkova,Julia Balyshkova,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
julia-bianco,Julia Bianco,Julia Bianco,halo-cea,halo-cea,1,halo-cea,0,0,False
julia-bianco-schoeffling,Julia Bianco Schoeffling,Julia Bianco Schoeffling,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
julia-graham,Julia Graham,Julia Graham,halo-5,halo-5,1,halo-5,0,0,False
julia-knight,Julia Knight,Julia Knight,halo-5,halo-5,1,halo-5,0,0,False
julia-kurle,Julia Kurle,Julia Kurle,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
julia-miksztajn,Julia Miksztajn,Julia Miksztajn,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
julia-misul,Julia Misul,Julia Misul,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
julia-nacsady,Júlia Nacsády,Júlia Nacsády,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
julia-wang,Julia Wang,Julia Wang,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
julian-dominguez,Julian Dominguez,Julian Dominguez,halo-mcc,halo-5,2,halo-mcc|halo-5,1,1,False
julian-fitzpatrick,Julian Fitzpatrick,Julian Fitzpatrick,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
julian-moseley,Julian Moseley,Julian Moseley,halo-4,halo-campaign-evolved,2,halo-4|halo-campaign-evolved,14,14,False
julian-stone,Julian Stone,Julian Stone|Julian D. Stone,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
julian-yip,Julian Yip,Julian Yip|Julian Yio,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
julianna-alo,Julianna Alo,Julianna Alo,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
julie-benz,Julie Benz,Julie Benz,halo-2,halo-2,1,halo-2,0,0,False
julie-diramio,Julie Diramio,Julie Diramio,halo-4,halo-4,1,halo-4,0,0,False
julie-kim,Julie Kim,Julie Kim,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
julie-loucks,Julie Loucks,Julie Loucks,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
julie-marechal,Julie Maréchal,Julie Maréchal,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
julie-mcniven,Julie McNiven,Julie McNiven,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
julie-nathanson,Julie Nathanson,Julie Nathanson,halo-5,halo-campaign-evolved,3,halo-5|halo-infinite|halo-campaign-evolved,11,6,False
julien-balestrieri,Julien Balestrieri,Julien Balestrieri,halo-mcc-2018,halo-mcc-2018,1,halo-mcc-2018,0,0,False
julien-tolszczukjalbert,Julien Tolszczuk-Jalbert,Julien Tolszczuk-Jalbert,halo-mcc-2018,halo-mcc-2018,1,halo-mcc-2018,0,0,False
julien-van-putten,Julien Van Putten,Julien Van Putten,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
juliet-talcott,Juliet Talcott,Juliet Talcott,halo-5,halo-5,1,halo-5,0,0,False
julio-alas,Julio Alas,Julio Alas|Julia Alas,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
julio-tong,Julio Tong,Julio Tong,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
julius-marion-sabillo,Julius Marion Sabillo,Julius Marion Sabillo,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
jun-fu,Jun Fu,Jun Fu,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
jun-kim,Jun Kim,Jun Kim,halo-2,halo-3-odst,2,halo-2|halo-3-odst,5,5,False
junko-tamura,Junko Tamura,Junko Tamura,halo-4,halo-5,2,halo-4|halo-5,3,3,False
justice-shultz,Justice Shultz,Justice Shultz,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
justin-anderson,Justin Anderson,Justin Anderson,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
justin-banke,Justin Banke,Justin Banke,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
justin-buschow,Justin Buschow,Justin Buschow,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
justin-cagle,Justin Cagle,Justin Cagle,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
justin-callanan,Justin Callanan,Justin Callanan,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
justin-cepeda,Justin Cepeda,Justin Cepeda,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
justin-charles-phillips,Justin Charles Phillips,Justin Charles Phillips|Justin Phillips,halo-3,halo-5,2,halo-3|halo-5,8,8,False
justin-cross,Justin Cross,Justin Cross,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
justin-darrington,Justin Darrington,Justin Darrington,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
justin-davey,Justin Davey,Justin Davey,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
justin-dinges,Justin Dinges,Justin Dinges,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
justin-ewert,Justin Ewert,Justin Ewert,halo-3-odst,halo-reach,2,halo-3-odst|halo-reach,1,1,False
justin-fleming,Justin Fleming,Justin Fleming,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
justin-giordano,Justin Giordano,Justin Giordano,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
justin-harrison,Justin Harrison,Justin Harrison,halo-4,halo-4,1,halo-4,0,0,False
justin-hayward,Justin Hayward,Justin Hayward,halo-2,halo-reach,4,halo-2|halo-3|halo-3-odst|halo-reach,6,3,False
justin-ireland,Justin Ireland,Justin Ireland,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
justin-jones,Justin Jones,Justin Jones,halo-2,halo-2,1,halo-2,0,0,False
justin-jumani,Justin Jumani,Justin Jumani,halo-3,halo-3,1,halo-3,0,0,False
justin-kauffman,Justin Kauffman,Justin Kauffman,halo-4,halo-4,1,halo-4,0,0,False
justin-kernan,Justin Kernan,Justin Kernan,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
justin-key,Justin Key,Justin Key,halo-5,halo-mcc-2021,2,halo-5|halo-mcc-2021,6,6,False
justin-klaassen,Justin Klaassen,Justin Klaassen,halo-reach,halo-reach,1,halo-reach,0,0,False
justin-korthof,Justin Korthof,Justin Korthof,halo-4,halo-4,1,halo-4,0,0,False
justin-langley,Justin Langley,Justin Langley|Justin Langely,halo-cea,halo-cea,1,halo-cea,0,0,False
justin-lankin,Justin Lakin,Justin Lakin|Justin Lankin,halo-3,halo-reach,3,halo-3|halo-3-odst|halo-reach,3,2,False
justin-lippert,Justin Lippert,Justin Lippert,halo-4,halo-5,2,halo-4|halo-5,3,3,False
justin-loden,Justin Loden,Justin Loden,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
justin-m-greywolf,Justin Greywolf,Justin Greywolf|Justin M Greywolf,halo-mcc,halo-5,2,halo-mcc|halo-5,1,1,False
justin-mijal,Justin Mijal,Justin Mijal,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
justin-oaksford,Justin Oaksford,Justin Oaksford,halo-4,halo-5,2,halo-4|halo-5,3,3,False
justin-price,Justin Price,Justin Price,halo-4,halo-5,2,halo-4|halo-5,3,3,False
justin-roberts,Justin Roberts,Justin Roberts,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
justin-robey,Justin Robey,Justin Robey,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
justin-sharma,Justin Sharma,Justin Sharma,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
justin-sutch,Justin Sutch,Justin Sutch,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
justin-terry,Justin Terry,Justin Terry,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
justin-thompsonorr,Justin Thompson-Orr,Justin Thompson-Orr,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
justin-truman,Justin Truman,Justin Truman,halo-reach,halo-reach,1,halo-reach,0,0,False
justin-walters,Justin Walters,Justin Walters,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
justine-grauel,Justine Grauel,Justine Grauel,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
justine-hsu,Justine Hsu,Justine Hsu,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
justis-bolding,Justis Bolding,Justis Bolding,halo-3,halo-3,1,halo-3,0,0,False
kade-cenatiempo,Kade Cenatiempo,Kade Cenatiempo,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
kael-hammond,Kael Hammond,Kael Hammond,halo-4,halo-4,1,halo-4,0,0,False
kai-sawamoto,Kai Sawamoto,Kai Sawamoto,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
kaiden-mae-hansen,Kaiden Mae Hansen,Kaiden Mae Hansen,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
kaila-warfieldmeadowcroft,Kaila Warfield-Meadowcroft,Kaila Warfield-Meadowcroft,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
kaite-kelly,Kaite Kelly,Kaite Kelly,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
kaitlin-fields,Kaitlin Fields,Kaitlin Fields,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
kaitlin-lissandrello-brown,Kaitlin Lissandrello Brown,Kaitlin Lissandrello Brown,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
kala-ramachandran,Kala Ramachandran,Kala Ramachandran,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
kale-stutzman,Kale Stutzman,Kale Stutzman,halo-3,halo-3,1,halo-3,0,0,False
kaleb-aylsworth,Kaleb Aylsworth,Kaleb Aylsworth,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
kaleb-martin,Kaleb Martin,Kaleb Martin,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
kaleb-morris,Kaleb Morris,Kaleb Morris,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
kaleb-nekumanesh,Kaleb Nekumanesh,Kaleb Nekumanesh,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
kaleb-novak,Kaleb Novak,Kaleb Novak,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
kalon-jelen,Kalon Jelen,Kalon Jelen,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
kamel-perez,Kamel Perez,Kamel Perez|Kamel Dupuis-Perez,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
kamil-bazydlo,Kamil Bazydlo,Kamil Bazydlo|Kamil Bazydło,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
kamil-kacprzak,Kamil Kacprzak,Kamil Kacprzak,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
kamil-urbanek,Kamil Urbanek,Kamil Urbanek,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
kamyar-allahverdi,Kamyar Allahverdi,Kamyar Allahverdi,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
kan-liu,Kan Liu,Kan Liu,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
kan-sun,Kan Sun,Kan Sun,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
kansas-spence,Kansas Spence,Kansas Spence,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
kara-hasel,Kara Hasel,Kara Hasel,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
kara-swenson,Kara Swenson,Kara Swenson,halo-4,halo-4,1,halo-4,0,0,False
kareem-shuman,Kareem Shuman,Kareem Shuman,halo-5,halo-5,1,halo-5,0,0,False
karen-fishman,Karen Fishman,Karen Fishman,halo-5,halo-5,1,halo-5,0,0,False
karen-sadow,Karen Sadow,Karen Sadow,halo-infinite,halo-campaign-evolved,2,halo-infinite|halo-campaign-evolved,5,5,False
karen-sor,Karen Sor,Karen Sor,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
karen-winnerhuff,Karen Winner-Huff,Karen Winner-Huff,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
kari-erickson,Kari Erickson,Kari Erickson,halo-3,halo-3-odst,2,halo-3|halo-3-odst,2,2,False
kari-sepkowski,Kari Sepkowski,Kari Sepkowski,halo-3-odst,halo-3-odst,1,halo-3-odst,0,0,False
kari-toyama,Kari Toyama,Kari Toyama,halo-3,halo-3,1,halo-3,0,0,False
kari-wahlgren,Kari Wahlgren,Kari Wahlgren,halo-4,halo-infinite,3,halo-4|halo-5|halo-infinite,9,6,False
karim-luccin,Karim Luccin,Karim Luccin|Karim A. Luccin,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
karin-jaques,Karin Jaques,Karin Jaques,halo-ce,halo-ce,1,halo-ce,0,0,False
karl-hohnstein,Karl Hohnstein,Karl Hohnstein,halo-5,halo-5,1,halo-5,0,0,False
karl-kohlman,Karl Kohlman,Karl Kohlman,halo-5,halo-5,1,halo-5,0,0,False
karley-donnell,Karley Donnell,Karley Donnell,halo-reach,halo-reach,1,halo-reach,0,0,False
karol-kotowicz,Karol Kotowicz,Karol Kotowicz,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
karol-zalewski,Karol Zalewski,Karol Zalewski,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
kat-neale,Kat Neale,Kat Neale,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
kat-pang,Kat Pang,Kat Pang,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
katarina-karaivan,Katarina Karaivan,Katarina Karaivan,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
katarzyna-smyk,Katarzyna Smyk,Katarzyna Smyk,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
kate-christenson,Kate Christenson,Kate Christenson,halo-3,halo-3,1,halo-3,0,0,False
kate-higgins,Kate Higgins,Kate Higgins|Catherine Davis Higgins,halo-4,halo-4,1,halo-4,0,0,False
kate-johnson,Kate Johnson,Kate Johnson,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
kate-landry,Kate Landry,Kate Landry,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
kate-lane,Kate Lane,Kate Lane,halo-4,halo-4,1,halo-4,0,0,False
kate-lindsay,Kate Lindsay,Kate Lindsay,halo-mcc-2021,halo-mcc-2021,1,halo-mcc-2021,0,0,False
kate-moore,Kate Moore,Kate Moore,halo-5,halo-5,1,halo-5,0,0,False
kate-musker,Kate Musker,Kate Musker,halo-5,halo-5,1,halo-5,0,0,False
kate-stenberg,Kate Stenberg,Kate Stenberg,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
katee-sackhoff,Katee Sackhoff,Katee Sackhoff,halo-3,halo-3,1,halo-3,0,0,False
kathleen-asbury,Kathleen Asbury,Kathleen Asbury,halo-cea,halo-cea,1,halo-cea,0,0,False
kathleen-dugan,Kathleen Dugan,Kathleen Dugan,halo-5,halo-infinite,3,halo-5|halo-mcc-2021|halo-infinite,6,6,False
kathleen-sanders,Kat Sanders,Kat Sanders|Kathleen Sanders,halo-mcc,halo-5,2,halo-mcc|halo-5,1,1,False
kathryn-amyotte,Kathryn Amyotte,Kathryn Amyotte,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
kathryn-bates-williams,Kathryn Bates Williams,Kathryn Bates Williams,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
kathy-gehrig,Kathy Gehrig,Kathy Gehrig,halo-4,halo-4,1,halo-4,0,0,False
kathy-gowers,Kathy Gowers,Kathy Gowers,halo-5,halo-5,1,halo-5,0,0,False
kathy-le,Kathy Le,Kathy Le,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
kathy-marshall,Kathy Marshall,Kathy Marshall,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
kathy-mckee,Kathy McKee,Kathy McKee,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
katia-romero,Katia Romero,Katia Romero,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
katie-evans,Katie Evans,Katie Evans,halo-campaign-evolved,halo-campaign-evolved,1,halo-campaign-evolved,0,0,False
katie-fajardo,Katie Fajardo,Katie Fajardo,halo-infinite,halo-infinite,1,halo-infinite,0,0,False
katie-houston,Katie Houston,Katie Houston,halo-4,halo-4,1,halo-4,0,0,False
katie-jerauld,Katie Jerauld,Katie Jerauld,halo-mcc-2021,halo-infinite,2,halo-mcc-2021|halo-infinite,0,0,False
katie-stone-perez,Katie Stone Perez,Katie Stone Perez,halo-mcc,halo-mcc,1,halo-mcc,0,0,False
