game_id,name,roles
halo-3-odst,Bill O'Brien,Animators
halo-3-odst,Blake Low,Environment Artists
halo-3-odst,Bob Glessner,Engineering
halo-3-odst,Bonnie Ross-Ziegler,Special Thanks
halo-3-odst,Brad Fish,Engineering
halo-3-odst,Brandy O'Briant,Marketing | PR
halo-3-odst,Brendan Walker,Additional Engineering
halo-3-odst,Brent Abrahamsen,Business Development | Finance
halo-3-odst,Brent George,Animators
halo-3-odst,Brent Metcalfe,Editing Leads
halo-3-odst,Brett Gow,Producers
halo-3-odst,Brett Paton,Animators
halo-3-odst,Brian Hargrave,Visual Design Artists
halo-3-odst,Brian Jarrard,Marketing | PR | Community
halo-3-odst,Brian Sharp,Additional Engineering
halo-3-odst,Bruce Phillips,Special Thanks
halo-3-odst,Bryan Link,Excell Data Corporation
halo-3-odst,C. Paul Johnson,Sound Design | Additional Music
halo-3-odst,CJ Cowan,Cinematics Director
halo-3-odst,Cameron David Folds,Animators
halo-3-odst,Cameron Laborde-Zank,Volt
halo-3-odst,Cameron Pinard,Environment Artists
halo-3-odst,Carlos Cardona,Testers
halo-3-odst,Carlos Naranjo,Content Coordinator
halo-3-odst,Carol Ragolski,Marketing | PR
halo-3-odst,Carol Roscoe,Cast
halo-3-odst,Caroline McNiel,Marketing | PR
halo-3-odst,Chad Armstrong,Halo 3 Contributors
halo-3-odst,Chad Foxglove,Effects Artist
halo-3-odst,Chad Hodge,Marketing | PR
halo-3-odst,Charles Gough,Engineering Leads
halo-3-odst,Chris Alderson,3D Artists
halo-3-odst,Chris Butcher,Additional Engineering
halo-3-odst,Chris Edgerly,Grunts
halo-3-odst,Chris Garrett,Testers
halo-3-odst,Chris Gossett,Online Engineering
halo-3-odst,Chris Lam,Animators
halo-3-odst,Chris Lee,Lead Producer
halo-3-odst,Chris Shaules,Test Lead
halo-3-odst,Chris Tchou,Engineering
halo-3-odst,Chris Wilson,Testers
halo-3-odst,Christian Allen,The Rest of the Bungie Crew
halo-3-odst,Christian Diefenbach,Additional Engineering
halo-3-odst,Christine Edwards,Administration
halo-3-odst,Christopher Barrett,Additional Art Direction
halo-3-odst,Christopher Carney,Halo 3 Contributors
halo-3-odst,Christopher Daltas,Testers
halo-3-odst,Christopher Lee,Marketing | PR
halo-3-odst,Christopher Opdahl,Halo 3 Contributors
halo-3-odst,Claude Errera,Community
halo-3-odst,Claw Kelsay,IT Team
halo-3-odst,Clifford Allen Garrett,Special Thanks to
halo-3-odst,Craig Davison,Marketing | PR
halo-3-odst,Craig Swanson,Volt
halo-3-odst,Cristinel Bostan,Animators
halo-3-odst,Cullen Bradley,Production Engineers
halo-3-odst,Curtis Creamer,Production Lead
halo-3-odst,Dan Hitchcock,Excell Data Corporation
halo-3-odst,Dana Boadway,Animators
halo-3-odst,Dana Fos,Special Thanks
halo-3-odst,Dana Ludwig,Manual Design Leads
halo-3-odst,Daniel Miller,Designers
halo-3-odst,Dave Lieber,Producers
halo-3-odst,Dave Wittenberg,Cast
halo-3-odst,David Aldridge,Engineering
halo-3-odst,David Allen,Halo 3 Contributors
halo-3-odst,David Bai,Testers
halo-3-odst,David C. Holmes,Special Thanks
halo-3-odst,David Candland,User Interface Lead
halo-3-odst,David Dunn,Art Department Manager
halo-3-odst,David Figatner,Special Thanks
halo-3-odst,David Frederick White,Marines
halo-3-odst,David Gasca,Test Leads
halo-3-odst,David Hunt,Tech Artists
halo-3-odst,David Lam,Animators
halo-3-odst,David Scully,Sgt. Johnson | Brutes
halo-3-odst,David Shaw,Special Thanks
halo-3-odst,Davina Chan,Administration
halo-3-odst,Debra Wilson,Marines
halo-3-odst,Dennis Bateman,Cast
halo-3-odst,Dennis Ries,Business Lead
halo-3-odst,Derek Carroll,The Rest of the Bungie Crew
halo-3-odst,Derek Shefveland,Excell Data Corporation
halo-3-odst,Desmond Murray,Sdets
halo-3-odst,Domenic Koeplin,Test Leads
halo-3-odst,Don Brady,Cast
halo-3-odst,Donald A. Mattrick,Special Thanks
halo-3-odst,Dorje Bellbrook,Concepts and Skies
halo-3-odst,Doug Gorman III,Testers
halo-3-odst,Douglas Patrick,IT Team
halo-3-odst,Drew Shy,Animators
halo-3-odst,Dàmiàn Isla,Engineering
halo-3-odst,Eamon McKenzie,Engineering
halo-3-odst,Eddie Nuñez,Testers
halo-3-odst,Emile Ghorayeb,Animation Supervisor
halo-3-odst,Eric Elton,3D Artists
halo-3-odst,Eric Helbig,Sdets
halo-3-odst,Eric Neustadter,Special Thanks to
halo-3-odst,Eric Osborne,Bungie.Net Community
halo-3-odst,Eric Schuh,User Research Lead
halo-3-odst,Erik Bertellotti,Visual Design Artists
halo-3-odst,Eva Lin,Localization Program Manager
halo-3-odst,Frank Capezzutto III,Halo 3 Contributors
halo-3-odst,Fred Tatasciore,Brutes
halo-3-odst,Frédéric Côté,Animators
halo-3-odst,Gavin Cummins,Cast
halo-3-odst,Gayle Chonzena,HR
halo-3-odst,George Banks,Animators
halo-3-odst,Gerry Jackson,Testers
halo-3-odst,Gin Hammond,Cast
halo-3-odst,Ginny Baldwin,Manual Design Leads
halo-3-odst,Glenn Israel,The Rest of the Bungie Crew
halo-3-odst,Go Komatsu,Software Test Engineers
halo-3-odst,Graham Bartlett,Production Engineering Lead
halo-3-odst,Greg B. Jones,Special Thanks
halo-3-odst,Greg Hermann,Engineering Leads
halo-3-odst,Hakeem Kae-Kazim,Cast
halo-3-odst,Hao Chen,Additional Engineering
halo-3-odst,Harold Ryan,President
halo-3-odst,Ian Walsh,Program Manager
halo-3-odst,In Goo Kwon,Software Test Engineer
halo-3-odst,Isaac Hannaford,Concepts and Skies
halo-3-odst,Ja-Il Koo,Testers
halo-3-odst,Jae Parks,IT Team
halo-3-odst,Jae Youn Kim,Program Manager
halo-3-odst,Jai Salzwedel,Excell Data Corporation
halo-3-odst,Jaime Griesemer,Halo 3 Contributors
halo-3-odst,Jaime Jones,The Rest of the Bungie Crew
halo-3-odst,Jake Jarvis,Volt
halo-3-odst,James Haywood,Tech Artists
halo-3-odst,James McQuillan,Visual Design Lead
halo-3-odst,James Phillips,IT Team
halo-3-odst,James Veevaert,Executive Producer
halo-3-odst,Jamie Davies,Marketing | PR
halo-3-odst,Jamie Evans,Test Manager
halo-3-odst,Jason Clarke,Animators
halo-3-odst,Jason Jones,Halo 3 Contributors
halo-3-odst,Jason Mangold,Special Thanks
halo-3-odst,Jason R. Keith,Environment Artists
halo-3-odst,Jason Robertson,Animators
halo-3-odst,Jason Shirley,Audio Producer
halo-3-odst,Jason Sussman,Environment Artists
halo-3-odst,Javier Burgos,Tech Artists
halo-3-odst,Jay Weinland,Audio Lead | Sound Design
halo-3-odst,Jean-loup Gailly,Tools
halo-3-odst,Jeff Steitzer,Firefight Announcer
halo-3-odst,Jeffrey Kleinman,Volt
halo-3-odst,Jeremy Fones,Animators
halo-3-odst,Jerrome Simpson,Security Lead
halo-3-odst,Jill Eppenberger,Special Thanks
halo-3-odst,Jimmy Bischoff,Test Manager
halo-3-odst,JoAnne Lowery,Special Thanks
halo-3-odst,Joe Sifferman,Testers
halo-3-odst,Joel Day,Testers
halo-3-odst,John Comstock,Testers
halo-3-odst,John DiMaggio,Brutes
halo-3-odst,John Gronquist,Concepts and Skies
halo-3-odst,John Hopson,User Research Engineers
halo-3-odst,John Patrick Lowrie,Cast
halo-3-odst,John Schappert,Special Thanks
halo-3-odst,John Velazquez,Animators
halo-3-odst,Johnney Nguyen,Sdets
halo-3-odst,Jon Cable,Additional Engineering
halo-3-odst,Jon Weisnewski,Testers
halo-3-odst,Jonathan Kubo,Testers
halo-3-odst,Jonty Barnes,Director of Production
halo-3-odst,Joon Sim,Testers
halo-3-odst,Joseph Spataro,The Rest of the Bungie Crew
halo-3-odst,Joseph Staten,Creative Director | Writer | Grunts | Superintendent
halo-3-odst,Joseph Tung,Halo 3 Contributors
halo-3-odst,Josh Kerwin,Marketing | PR
halo-3-odst,Josh Rodgers,Production Engineers
halo-3-odst,Josiah Bolek,Excell Data Corporation
halo-3-odst,Judith Kriess,Testers
halo-3-odst,Jun Kim,User Research Engineers
halo-3-odst,Justin Ewert,Testers
halo-3-odst,Justin Hayward,Environment Art Leads
halo-3-odst,Justin Lakin,Testers
halo-3-odst,Kari Sepkowski,HR
halo-3-odst,Keith Cirillo,Special Thanks
halo-3-odst,Ken Boynton,Brutes | Cast
halo-3-odst,Kenny Jackson,Testers
halo-3-odst,Kentarou Taya,Environment Artists
halo-3-odst,Kevin Dalziel,3D Artists
halo-3-odst,Kevin Grace,Editing Leads
halo-3-odst,Kevin Salcedo,Special Thanks
halo-3-odst,Kevin Unangst,Marketing | PR
halo-3-odst,Kris Hamper,Visual Design Artists
halo-3-odst,Kurt Nellis,Cinematics Animation
halo-3-odst,Kutta Srinivasan,Engineering Leads
halo-3-odst,Kyle Pullman,Special Thanks
halo-3-odst,Kyle Symonds,Volt
halo-3-odst,Lars Bakken,Designers
halo-3-odst,Laura Kenny,Cast
halo-3-odst,Lee R. Wilson,Halo 3 Contributors
halo-3-odst,Lewis Liaw,Sdets
halo-3-odst,Lief Thompson,Special Thanks
halo-3-odst,Lionel Ward,Testers
halo-3-odst,Loren Broach,3D Artists
halo-3-odst,Lorraine McLees,Visual Design Artists
halo-3-odst,Luana Gullo France,Testers
halo-3-odst,Luis Villegas,Engineering
halo-3-odst,Luke Smith,Bungie.Net Writer
halo-3-odst,Luke Timmins,Engineering
halo-3-odst,Marco Foglia,Animators
halo-3-odst,Marcus Lehto,Halo 3 Contributors
halo-3-odst,Mark Adler,Tools
halo-3-odst,Mark Goldsworthy,Concepts and Skies
halo-3-odst,Mark Lund,Police Officers
halo-3-odst,Mark Uyeda,Testers
halo-3-odst,Mark Yeend,Additional Sound Design
halo-3-odst,Martin O'Donnell,Audio Director | Composer
halo-3-odst,Masasa Moyo,Cast
halo-3-odst,Masato Ishida,Program Manager
halo-3-odst,Mat Noguchi,Engineering
halo-3-odst,Matt Bennier,Environment Artists
halo-3-odst,Matt Lichy,3D Artists
halo-3-odst,Matt Richenburg,Producers
halo-3-odst,Matthew Priestley,Producers
halo-3-odst,Matthew Segur,The Rest of the Bungie Crew
halo-3-odst,Matthew Seiji Burns,Producers
halo-3-odst,Matthew Whiting,Special Thanks
halo-3-odst,Max Dyckhoff,Engineering
halo-3-odst,Michael Axworthy,Testers
halo-3-odst,Michael Baldwin,Additional Engineering
halo-3-odst,Michael Durkin,Testers
halo-3-odst,Michael Ivory,Software Engineer
halo-3-odst,Michael Means,Environment Artists
halo-3-odst,Michael Milota,Environment Artists
halo-3-odst,Michael R. Williams,Online Engineering
halo-3-odst,Michael Salvatori,Additional Music
halo-3-odst,Michael Sechrist,Testers
halo-3-odst,Michael Tipul,The Rest of the Bungie Crew
halo-3-odst,Michael Wu,Environment Art Leads
halo-3-odst,Michael Zak,Halo 3 Contributors
halo-3-odst,Mike Buelterman,Environment Artists
halo-3-odst,Mike Hoffman,Animators
halo-3-odst,Mike Toyama,Excell Data Corporation
halo-3-odst,Mikey Kelley,Marines
halo-3-odst,Milton Cadogan,3D Artists
halo-3-odst,Misao Tidd,Testers
halo-3-odst,Mitch Sullivan-Biernoth,Excell Data Corporation
halo-3-odst,Nabil Yared,Production Coordinator
halo-3-odst,Nancy Ramsey,Marketing | PR
halo-3-odst,Natasha Tatarchuk,The Rest of the Bungie Crew
halo-3-odst,Nathan Fillion,Buck
halo-3-odst,Nathan Rodland,Production Engineers
halo-3-odst,Nelson Lavin,Volt
halo-3-odst,Nicholas Gerrone,Testers
halo-3-odst,Nika Futterman,Marines
halo-3-odst,Niles Sankey,Halo 3 Contributors
halo-3-odst,Noah Bordner,The Rest of the Bungie Crew
halo-3-odst,Nolan North,Romeo
halo-3-odst,Oliver Miyashita,Special Thanks
halo-3-odst,Ondraus Jenkins,Business Development | Finance
halo-3-odst,Pat Jandro,Cinematics Animation
halo-3-odst,Patrick O'Kelley,The Rest of the Bungie Crew
halo-3-odst,Paul Bertone,Design Director
halo-3-odst,Paul Brandl,3D Artists
halo-3-odst,Paul Conrad,Excell Data Corporation
halo-3-odst,Paul H. Gradwohl,Sdets
halo-3-odst,Paul Lewellen,Additional Engineering
halo-3-odst,Paul Morris,Testers
halo-3-odst,Paul R. Chavez,Special Thanks
halo-3-odst,Paul Russel,Environment Artists
halo-3-odst,Paul Vosper,Tech Art Lead
halo-3-odst,Petar Kotevski,Engineering
halo-3-odst,Pete Stacker,Marines | Police Officers
halo-3-odst,Peter Comley,Additional Sound Design
halo-3-odst,Peter Kugler,Sdets
halo-3-odst,Peter Parsons,Director of Marketing
halo-3-odst,Peter Reynolds,Animators
halo-3-odst,Phil Spencer,Special Thanks
halo-3-odst,Philip Kauffman,Security
halo-3-odst,Philippe Zerounian,Animators
halo-3-odst,Rajeev Nattam,3D Artists
halo-3-odst,Ray Broscovak,3D Artists
halo-3-odst,Renae Wetsig,Business Development | Finance
halo-3-odst,Rich Wickham,Senior Director
halo-3-odst,Richard Chen,Testers
halo-3-odst,Richard Lico,Animators
halo-3-odst,Richard Ziman,Cast
halo-3-odst,Robert Adams,The Rest of the Bungie Crew
halo-3-odst,Robert Kehoe,Testers
halo-3-odst,Robert Lin,Program Manager
halo-3-odst,Robert McLees,Halo 3 Contributors
halo-3-odst,Roberta Browne,Animation Lead
halo-3-odst,Roger Wolfson,Online Engineering
halo-3-odst,Ryan Crosby,Marketing | PR
halo-3-odst,Ryan Wheeler,Community
halo-3-odst,Ryan Yee,Animators
halo-3-odst,Sage Merrill,The Rest of the Bungie Crew
halo-3-odst,Sally Kayl,Volt
halo-3-odst,Sam Arguez,Producers
halo-3-odst,Samuel Jones,Environment Artists
halo-3-odst,Scott Kankelborg,Excell Data Corporation
halo-3-odst,Scott Shepherd,3D Art Leads
halo-3-odst,Scott Slater,Animators
halo-3-odst,Sean Shypula,Tools Engineering
halo-3-odst,Sergey Mkrtumov,IT Team
halo-3-odst,Seth Gibson,Tech Artists
halo-3-odst,Shane Kim,Special Thanks
halo-3-odst,Shauna Sperry,HR
halo-3-odst,Shawn Taylor,Business Development | Finance
halo-3-odst,Shay Sanders,Excell Data Corporation
halo-3-odst,Souichiro Shimano,Software Test Engineers
halo-3-odst,Stan LePard,Additional Music
halo-3-odst,Stephen Theodore,Tech Artists
halo-3-odst,Stephen Toulouse,Special Thanks to
halo-3-odst,Steve Chon,Concepts and Skies
halo-3-odst,Steve Cotton,Halo 3 Contributors
halo-3-odst,Steve Lopez,IT Lead
halo-3-odst,Steve Schreck,Director
halo-3-odst,Steve Scott,Effects Art Lead
halo-3-odst,Stosh Steward,Web Design
halo-3-odst,Tam Armstrong,Additional Engineering
halo-3-odst,Taylor Smith Sr.,Marketing | PR
halo-3-odst,Thomas Saville,The Rest of the Bungie Crew
halo-3-odst,Tim Williams,Production Engineers
halo-3-odst,Todd Licea,Police Officers
halo-3-odst,Tom Burlington,The Rest of the Bungie Crew
halo-3-odst,Tom Doyle,3D Artists
halo-3-odst,Tom Gioconda,Online Engineering
halo-3-odst,Tomoko Kometani,Content Editor
halo-3-odst,Tomonori Kinoshita,Testers
halo-3-odst,Tony Bradley,Sdets
halo-3-odst,Travis Brady,3D Artists
halo-3-odst,Travis Pijut,Excell Data Corporation
halo-3-odst,Tricia Helfer,Dare
halo-3-odst,Tristan Root,Tools Engineering
halo-3-odst,Tristan Yolton,Volt
halo-3-odst,Tyson Green,Halo 3 Contributors
halo-3-odst,Velislava Nikolova,Animators
halo-3-odst,Vic DeLeon,Environment Artists
halo-3-odst,Victor Tan,Special Thanks to
halo-3-odst,Xhavar Strothers,Volt
halo-3-odst,Xi Wang,Engineering
halo-3-odst,Yaohua Hu,Engineering
halo-3-odst,Yasmine Nelson,Special Thanks
halo-3-odst,Young Hoon Shim,Localization Program Manager
halo-3-odst,Zach Russell,Head of Infrastructure & Bungie.Net
halo-4,Aaron Leiby,Animation Engineering
halo-4,Aaron Nicholls,Engineering
halo-4,Aaron Stokke,Test
halo-4,AbdulWajid Mohamed,Additional Engineering
halo-4,Abe Robertson,Additional Multiplayer Design and Development
halo-4,Abraham Ali,Other Faces
halo-4,Adam Alldredge,Test Reserves
halo-4,Adam Crist,Lead Designer
halo-4,Adam Gold,Graphics Engineering
halo-4,Adam J. Nielsen,Section 3 Test
halo-4,Adam Mahlum,Test Reserves
halo-4,Adam Peterson,Mission Art Leads
halo-4,Adam Pino,Multiplayer Engineering
halo-4,Adam Zakowicz,UI Engineering
halo-4,Adma Hughes,Section 3 Engineering
halo-4,Adrian Bedoya,Infinity Design
halo-4,Adrian Brown,Test
halo-4,Adrien Cho,Art Production
halo-4,Adrienne Barbeau,Main Voice & Performance Cast
halo-4,Ahmad Javed Chohan,Test - Experis
halo-4,Aiden Hampton,Production Babies
halo-4,Aimee E. Smith,Production
halo-4,Aimee Green,Special Thanks
halo-4,Aimee Skeers,Licensing Team
halo-4,Alan Castellanos Moreno,Test
halo-4,Alan Geller,Special Thanks
halo-4,Alan Meyerson,Orchestra Recorded by | Score Mixed by
halo-4,Albert A. Robles,Design
halo-4,Albert Ng,Concept Art
halo-4,Alessandro Cataldi,Ireland Localization Team
halo-4,Alex Bourdages,Test Reserves
halo-4,Alex Chrisman,Lead Producer
halo-4,Alex Cutting,Character Production
halo-4,Alex Gregorio,Special Thanks
halo-4,Alex Haworth,Environment Art
halo-4,Alex Hunte,Test Reserves
halo-4,Alex Karpouski,Ireland Localization Team
halo-4,Alex Liberman,Publishing
halo-4,Alexander Boczar,Lead
halo-4,Alexander Kairis,Test Reserves
halo-4,Alexander Miller,Test Reserves
halo-4,Ali Zandi,Sandbox Design
halo-4,Alicia Brattin,Business
halo-4,Alison Harmatuk,Special Thanks
halo-4,Alison Stroll,Lead
halo-4,Allen Goode,Lead Designer
halo-4,Allen Perada,Face of Del Rio
halo-4,Allyn Iwane,Test
halo-4,Alyson Szymanski,Campaign Production
halo-4,Amanda Long,Soundlab
halo-4,Amy Hanson,Special Thanks
halo-4,Andre Podnozov,Section 3 Engineering
halo-4,Andrea Gausmann,Tech Art
halo-4,Andrea Lehnen,Additional Multiplayer Design and Development
halo-4,Andrew A. Hesky,Section 3 Engineering
halo-4,Andrew Bosold,Environment Art
halo-4,Andrew Bradbury,"Character, Vehicle and Weapon Art"
halo-4,Andrew Breedon,Test - Experis
halo-4,Andrew C. Hampton,Section 3 Test
halo-4,Andrew Ford,Multiplayer Engineering
halo-4,Andrew Giese,Test Reserves
halo-4,Andrew Hopper,Test
halo-4,Andrew Kinney,Additional Orchestrator
halo-4,Andrew Kishino,Additional Voices
halo-4,Andrew Luedke,Graphics Engineering
halo-4,Andrew McWillians,Section 3 Test
halo-4,Andrew Morgan,Arrangements by | Programmed by | Additional Orchestrator | Additional Production | Bad Solo Cello
halo-4,Andrew Morris,Additional Multiplayer Design and Development
halo-4,Andrew Schnickel,Publishing
halo-4,Andrew Severson,Environment Art
halo-4,Andrew Shimer,Test Reserves
halo-4,Andrew Williams,Test - Experis
halo-4,Andrew Woo,Additional Multiplayer Design and Development
halo-4,Andy Bradfield,Mixed by
halo-4,Andy Richter,Additional Voices
halo-4,Andy Wood,The Chamber Orchestra of London
halo-4,Andy Woods,Section 3 Engineering
halo-4,Angel Villeda,Strategy & Business Development
halo-4,Angela Barnes,The Chamber Orchestra of London
halo-4,Angelica Ferdinand,Test Reserves
halo-4,Angie Sartori,Microsoft HR & Recruiting
halo-4,Angus McQuarrie,Section 3 Engineering
halo-4,Annie Dennisdóttir Wright,Franchise Community & Media
halo-4,Annie Lohr,Microsoft HR & Recruiting
halo-4,Annie Philipsen,Special Thanks
halo-4,Anthony Buell,Additional Multiplayer Design and Development
halo-4,Anthony Florez,Additional Multiplayer Design and Development
halo-4,Anthony Joseph,Additional Multiplayer Design and Development
halo-4,Anthony Trahan,Additional Multiplayer Design and Development
halo-4,Arman Abounourinejad,Additional Multiplayer Design and Development
halo-4,Armando Troisi,Narrative Director
halo-4,Arnaldo Coutinho Brito Junior,Ireland Localization Team
halo-4,Arnulfo Navratil,Additional Engineering
halo-4,Asako Kido,East Asia Localization
halo-4,Ashish Consul,Special Thanks
halo-4,Aude Le Roux,Ireland Localization Team
halo-4,Audrey Aronchick,Production Babies
halo-4,Aurore O. Merlin,Ireland Localization Team
halo-4,Barbara Busch,Lighting
halo-4,Barrie Buckner,Additional Voices
halo-4,Barry Campbell,Project Management
halo-4,Ben Cammarano,Director of Central Media
halo-4,Ben Edney,Additional Multiplayer Design and Development
halo-4,Ben Stanton,Gameplay Animation
halo-4,Benjamin Diskin,Main Voice & Performance Cast
halo-4,Benjamin Harrison,Environment Art
halo-4,Bharath Srinivasan,Section 3 Engineering
halo-4,Bill Clark,Graphics Engineering
halo-4,Bill Lindell,Strategy & Business Development
halo-4,Bill Wade,Cinematics
halo-4,Blaine Crockatt,Test - Experis
halo-4,Blair Metcalf,UI Implementation
halo-4,Bonnie Ross-Ziegler,Studio Head
halo-4,Brad Jeansonne,Additional Multiplayer Design and Development
halo-4,Brad Sarsfield,Special Thanks
halo-4,Brad Welch,Infinity Design Lead
halo-4,Braden Lynch,Main Voice & Performance Cast
halo-4,Brady Kalletta,Production Babies
halo-4,Branden Bean,Infinity Design
halo-4,Brandon Layton,Test
halo-4,Brandon Nobbs,Environment Art
halo-4,Brandy Snow,Other Faces
halo-4,Breanne Miller,Design
halo-4,Brendan Sell,Section 3 Test
halo-4,Brendan Wilson,Tools Engineering
halo-4,Brent Friedman,Additional Writing
halo-4,Bret Kiraly,Test
halo-4,Brett Acuff,Additional Multiplayer Design and Development
halo-4,Brett Schroeder,Cinematics
halo-4,Brian Cheng,Test - Experis
halo-4,Brian Christian,Environment Art
halo-4,Brian Dunn,Test
halo-4,Brian Ermans,Ireland Localization Team
halo-4,Brian Hudson,Additional Multiplayer Design and Development
halo-4,Brian James,Microsoft Central Media
halo-4,Brian Laager,Section 3 Engineering
halo-4,Brian Miller,Section 3 Test
halo-4,Brian Noon,Additional Multiplayer Design and Development
halo-4,Brian Reed,Franchise Development
halo-4,Brian Schafheimer,Test Reserves
halo-4,Brian T. Delaney,Main Voice & Performance Cast | Additional Voices
halo-4,Brian Yu,Test Lead
halo-4,Bridgette Cummins,Test Reserves
halo-4,Brien Goodrich,Cinematic Director
halo-4,Brigittie Tijerina,Test Reserves
halo-4,Bruce Thomas,Main Voice & Performance Cast
halo-4,Bryan Decann,Test Reserves
halo-4,Bryan Fulcher,The Chamber Orchestra of London
