game_id,source_ref,heading
halo-3,L1008,Credits / Test Contractors
halo-3,L1009,Credits / Test Contractors
halo-3,L101,Credits / Art
halo-3,L1010,Credits / Test Contractors
halo-3,L1011,Credits / Test Contractors
halo-3,L1012,Credits / Test Contractors
halo-3,L1013,Credits / Test Contractors
halo-3,L1014,Credits / Test Contractors
halo-3,L1015,Credits / Test Contractors
halo-3,L1016,Credits / Test Contractors
halo-3,L1017,Credits / Test Contractors
halo-3,L1018,Credits / Test Contractors
halo-3,L1019,Credits / Test Contractors
halo-3,L102,Credits / Art
halo-3,L1020,Credits / Test Contractors
halo-3,L1021,Credits / Test Contractors
halo-3,L1022,Credits / Test Contractors
halo-3,L1023,Credits / Test Contractors
halo-3,L1024,Credits / Test Contractors
halo-3,L1025,Credits / Test Contractors
halo-3,L1026,Credits / Test Contractors
halo-3,L1027,Credits / Test Contractors
halo-3,L1028,Credits / Test Contractors
halo-3,L1029,Credits / Test Contractors
halo-3,L103,Credits / Art
halo-3,L1030,Credits / Test Contractors
halo-3,L1031,Credits / Test Contractors
halo-3,L1032,Credits / Test Contractors
halo-3,L1033,Credits / Test Contractors
halo-3,L1034,Credits / Test Contractors
halo-3,L1035,Credits / Test Contractors
halo-3,L1036,Credits / Test Contractors
halo-3,L1037,Credits / Test Contractors
halo-3,L1038,Credits / Test Contractors
halo-3,L1039,Credits / Test Contractors
halo-3,L104,Credits / Art
halo-3,L1040,Credits / Test Contractors
halo-3,L1041,Credits / Test Contractors
halo-3,L1042,Credits / Test Contractors
halo-3,L1043,Credits / Test Contractors
halo-3,L1044,Credits / Test Contractors
halo-3,L1045,Credits / Test Contractors
halo-3,L1046,Credits / Test Contractors
halo-3,L1047,Credits / Test Contractors
halo-3,L1048,Credits / Test Contractors
halo-3,L1049,Credits / Test Contractors
halo-3,L105,Credits / Art
halo-3,L1050,Credits / Test Contractors
halo-3,L1051,Credits / Test Contractors
halo-3,L1052,Credits / Test Contractors
halo-3,L1053,Credits / Test Contractors
halo-3,L1054,Credits / Test Contractors
halo-3,L1055,Credits / Test Contractors
halo-3,L1056,Credits / Test Contractors
halo-3,L1057,Credits / Test Contractors
halo-3,L1058,Credits / Test Contractors
halo-3,L1059,Credits / Test Contractors
halo-3,L106,Credits / Art
halo-3,L1060,Credits / Test Contractors
halo-3,L1061,Credits / Test Contractors
halo-3,L1062,Credits / Test Contractors
halo-3,L1063,Credits / Test Contractors
halo-3,L1064,Credits / Test Contractors
halo-3,L1065,Credits / Test Contractors
halo-3,L1066,Credits / Test Contractors
halo-3,L1067,Credits / Test Contractors
halo-3,L1068,Credits / Test Contractors
halo-3,L1069,Credits / Test Contractors
halo-3,L107,Credits / Art
halo-3,L1070,Credits / Test Contractors
halo-3,L1071,Credits / Test Contractors
halo-3,L1072,Credits / Test Contractors
halo-3,L1073,Credits / Test Contractors
halo-3,L1074,Credits / Test Contractors
halo-3,L1075,Credits / Test Contractors
halo-3,L1076,Credits / Test Contractors
halo-3,L1077,Credits / Test Contractors
halo-3,L1078,Credits / Test Contractors
halo-3,L1079,Credits / Test Contractors
halo-3,L108,Credits / Art
halo-3,L1080,Credits / Test Contractors
halo-3,L1081,Credits / Test Contractors
halo-3,L1082,Credits / Test Contractors
halo-3,L1083,Credits / Test Contractors
halo-3,L1084,Credits / Test Contractors
halo-3,L1085,Credits / Test Contractors
halo-3,L1086,Credits / Test Contractors
halo-3,L1087,Credits / Test Contractors
halo-3,L1088,Credits / Test Contractors
halo-3,L1089,Credits / Test Contractors
halo-3,L109,Credits / Art
halo-3,L1090,Credits / Test Contractors
halo-3,L1091,Credits / Test Contractors
halo-3,L1092,Credits / Test Contractors
halo-3,L1093,Credits / Test Contractors
halo-3,L1094,Credits / Test Contractors
halo-3,L1095,Credits / Test Contractors
halo-3,L1096,Credits / Test Contractors
halo-3,L1097,Credits / Test Contractors
halo-3,L1098,Credits / Test Contractors
halo-3,L1099,Credits / Test Contractors
halo-3,L110,Credits / Art
halo-3,L1100,Credits / Test Contractors
halo-3,L1101,Credits / Test Contractors
halo-3,L1102,Credits / Test Contractors
halo-3,L1103,Credits / Test Contractors
halo-3,L1104,Credits / Test Contractors
halo-3,L1105,Credits / Test Contractors
halo-3,L1106,Credits / Test Contractors
halo-3,L1107,Credits / Test Contractors
halo-3,L1108,Credits / Test Contractors
halo-3,L1109,Credits / Test Contractors
halo-3,L111,Credits / Art
halo-3,L1110,Credits / Test Contractors
halo-3,L1111,Credits / Test Contractors
halo-3,L1112,Credits / Test Contractors
halo-3,L1113,Credits / Test Contractors
halo-3,L1114,Credits / Test Contractors
halo-3,L1115,Credits / Test Contractors
halo-3,L1116,Credits / Test Contractors
halo-3,L1117,Credits / Test Contractors
halo-3,L1118,Credits / Test Contractors
halo-3,L1119,Credits / Test Contractors
halo-3,L112,Credits / Art
halo-3,L1120,Credits / Test Contractors
halo-3,L1121,Credits / Test Contractors
halo-3,L1122,Credits / Test Contractors
halo-3,L1123,Credits / Test Contractors
halo-3,L1124,Credits / Test Contractors
halo-3,L1125,Credits / Test Contractors
halo-3,L1126,Credits / Test Contractors
halo-3,L1127,Credits / Test Contractors
halo-3,L1128,Credits / Test Contractors
halo-3,L1129,Credits / Test Contractors
halo-3,L113,Credits / Art
halo-3,L1130,Credits / Test Contractors
halo-3,L1131,Credits / Test Contractors
halo-3,L1132,Credits / Test Contractors
halo-3,L1133,Credits / Test Contractors
halo-3,L1134,Credits / Test Contractors
halo-3,L1135,Credits / Test Contractors
halo-3,L1136,Credits / Test Contractors
halo-3,L1137,Credits / Test Contractors
halo-3,L1138,Credits / Test Contractors
halo-3,L1139,Credits / Test Contractors
halo-3,L114,Credits / Art
halo-3,L1140,Credits / Test Contractors
halo-3,L1141,Credits / Test Contractors
halo-3,L1142,Credits / Test Contractors
halo-3,L1143,Credits / Test Contractors
halo-3,L1144,Credits / Test Contractors
halo-3,L1145,Credits / Test Contractors
halo-3,L1146,Credits / Test Contractors
halo-3,L1147,Credits / Test Contractors
halo-3,L1148,Credits / Test Contractors
halo-3,L1149,Credits / Test Contractors
halo-3,L115,Credits / Art
halo-3,L1150,Credits / Test Contractors
halo-3,L1151,Credits / Test Contractors
halo-3,L1152,Credits / Test Contractors
halo-3,L1153,Credits / Test Contractors
halo-3,L1154,Credits / Test Contractors
halo-3,L1155,Credits / Test Contractors
halo-3,L1156,Credits / Test Contractors
halo-3,L1157,Credits / Test Contractors
halo-3,L1158,Credits / Test Contractors
halo-3,L1159,Credits / Test Contractors
halo-3,L116,Credits / Art
halo-3,L1160,Credits / Test Contractors
halo-3,L1161,Credits / Test Contractors
halo-3,L1162,Credits / Test Contractors
halo-3,L1163,Credits / Test Contractors
halo-3,L1164,Credits / Test Contractors
halo-3,L1165,Credits / Test Contractors
halo-3,L1166,Credits / Test Contractors
halo-3,L1167,Credits / Test Contractors
halo-3,L1168,Credits / Test Contractors
halo-3,L1169,Credits / Test Contractors
halo-3,L117,Credits / Art
halo-3,L1170,Credits / Test Contractors
halo-3,L1171,Credits / Test Contractors
halo-3,L1172,Credits / Test Contractors
halo-3,L1173,Credits / Test Contractors
halo-3,L1174,Credits / Test Contractors
halo-3,L1175,Credits / Test Contractors
halo-3,L1176,Credits / Test Contractors
halo-3,L1177,Credits / Test Contractors
halo-3,L1178,Credits / Test Contractors
halo-3,L1179,Credits / Test Contractors
halo-3,L118,Credits / Art
halo-3,L1180,Credits / Test Contractors
halo-3,L1181,Credits / Test Contractors
halo-3,L1182,Credits / Test Contractors
halo-3,L1183,Credits / Test Contractors
halo-3,L1184,Credits / Test Contractors
halo-3,L1185,Credits / Test Contractors
halo-3,L1186,Credits / Test Contractors
halo-3,L1188,Credits / Community
halo-3,L1189,Credits / Community
halo-3,L119,Credits / Art
halo-3,L1190,Credits / Community
halo-3,L1191,Credits / Community
halo-3,L1192,Credits / Community
halo-3,L1193,Credits / Community
halo-3,L1194,Credits / Community
halo-3,L1195,Credits / Community
halo-3,L1196,Credits / Community
halo-3,L1197,Credits / Community
halo-3,L1198,Credits / Community
halo-3,L1199,Credits / Community
halo-3,L120,Credits / Art
halo-3,L1200,Credits / Community
halo-3,L1201,Credits / Community
halo-3,L1202,Credits / Community
halo-3,L1203,Credits / Community
halo-3,L1204,Credits / Community
halo-3,L1205,Credits / Community
halo-3,L1206,Credits / Community
halo-3,L1207,Credits / Community
halo-3,L1208,Credits / Community
halo-3,L1209,Credits / Community
halo-3,L121,Credits / Art
halo-3,L1210,Credits / Community
halo-3,L1211,Credits / Community
halo-3,L1212,Credits / Community
halo-3,L1213,Credits / Community
halo-3,L1215,Credits / Notices
halo-3,L1217,Credits / Notices / Bink Video
halo-3,L1218,Credits / Notices / Bink Video
halo-3,L122,Credits / Art
halo-3,L1220,Credits / Notices / Havok
halo-3,L1221,Credits / Notices / Havok
halo-3,L1223,Credits / Notices / OC3 Entertainment
halo-3,L1224,Credits / Notices / OC3 Entertainment
halo-3,L1226,Credits / Notices / WAVES
halo-3,L1227,Credits / Notices / WAVES
halo-3,L1228,Credits / Notices / WAVES
halo-3,L1229,Credits / Notices / WAVES
halo-3,L123,Credits / Art
halo-3,L1231,Credits / And Last But Not Least....
halo-3,L1232,Credits / And Last But Not Least....
halo-3,L1234,Trivia
halo-3,L1235,Trivia
halo-3,L1236,Trivia
halo-3,L1237,Trivia
halo-3,L1238,Trivia
halo-3,L124,Credits / Art
halo-3,L125,Credits / Art
halo-3,L126,Credits / Art
halo-3,L127,Credits / Art
halo-3,L129,Credits / Audio
halo-3,L130,Credits / Audio
halo-3,L131,Credits / Audio
halo-3,L132,Credits / Audio
halo-3,L133,Credits / Audio
halo-3,L134,Credits / Audio
halo-3,L135,Credits / Audio
halo-3,L136,Credits / Audio
halo-3,L137,Credits / Audio
halo-3,L138,Credits / Audio
halo-3,L139,Credits / Audio
halo-3,L140,Credits / Audio
halo-3,L142,Credits / Cinematics
halo-3,L143,Credits / Cinematics
halo-3,L144,Credits / Cinematics
halo-3,L145,Credits / Cinematics
halo-3,L146,Credits / Cinematics
halo-3,L147,Credits / Cinematics
halo-3,L148,Credits / Cinematics
halo-3,L149,Credits / Cinematics
halo-3,L15,Outro
halo-3,L150,Credits / Cinematics
halo-3,L151,Credits / Cinematics
halo-3,L153,Credits / Design
halo-3,L154,Credits / Design
halo-3,L155,Credits / Design
halo-3,L156,Credits / Design
halo-3,L157,Credits / Design
halo-3,L158,Credits / Design
halo-3,L159,Credits / Design
halo-3,L16,Outro
halo-3,L160,Credits / Design
halo-3,L161,Credits / Design
halo-3,L162,Credits / Design
halo-3,L163,Credits / Design
halo-3,L164,Credits / Design
halo-3,L165,Credits / Design
halo-3,L166,Credits / Design
halo-3,L167,Credits / Design
halo-3,L168,Credits / Design
halo-3,L169,Credits / Design
halo-3,L17,Outro
halo-3,L170,Credits / Design
halo-3,L171,Credits / Design
halo-3,L172,Credits / Design
halo-3,L173,Credits / Design
halo-3,L174,Credits / Design
halo-3,L175,Credits / Design
halo-3,L176,Credits / Design
halo-3,L177,Credits / Design
halo-3,L178,Credits / Design
halo-3,L179,Credits / Design
halo-3,L18,Outro
halo-3,L180,Credits / Design
halo-3,L181,Credits / Design
halo-3,L182,Credits / Design
halo-3,L184,Credits / Engineering
halo-3,L185,Credits / Engineering
halo-3,L186,Credits / Engineering
halo-3,L187,Credits / Engineering
halo-3,L188,Credits / Engineering
halo-3,L189,Credits / Engineering
halo-3,L190,Credits / Engineering
halo-3,L191,Credits / Engineering
halo-3,L192,Credits / Engineering
halo-3,L193,Credits / Engineering
halo-3,L194,Credits / Engineering
halo-3,L195,Credits / Engineering
halo-3,L196,Credits / Engineering
halo-3,L197,Credits / Engineering
halo-3,L198,Credits / Engineering
halo-3,L199,Credits / Engineering
halo-3,L20,Credits
halo-3,L200,Credits / Engineering
halo-3,L201,Credits / Engineering
halo-3,L202,Credits / Engineering
halo-3,L203,Credits / Engineering
halo-3,L204,Credits / Engineering
halo-3,L205,Credits / Engineering
halo-3,L206,Credits / Engineering
halo-3,L207,Credits / Engineering
halo-3,L208,Credits / Engineering
halo-3,L209,Credits / Engineering
halo-3,L21,Credits
halo-3,L210,Credits / Engineering
halo-3,L211,Credits / Engineering
halo-3,L212,Credits / Engineering
halo-3,L213,Credits / Engineering
halo-3,L214,Credits / Engineering
halo-3,L215,Credits / Engineering
halo-3,L216,Credits / Engineering
halo-3,L217,Credits / Engineering
halo-3,L218,Credits / Engineering
halo-3,L219,Credits / Engineering
halo-3,L220,Credits / Engineering
halo-3,L221,Credits / Engineering
halo-3,L222,Credits / Engineering
halo-3,L223,Credits / Engineering
halo-3,L224,Credits / Engineering
halo-3,L225,Credits / Engineering
halo-3,L226,Credits / Engineering
halo-3,L227,Credits / Engineering
halo-3,L228,Credits / Engineering
halo-3,L229,Credits / Engineering
halo-3,L23,Credits / General Management
halo-3,L230,Credits / Engineering
halo-3,L231,Credits / Engineering
halo-3,L232,Credits / Engineering
halo-3,L233,Credits / Engineering
halo-3,L235,Credits / Production Engineering
halo-3,L236,Credits / Production Engineering
halo-3,L237,Credits / Production Engineering
halo-3,L238,Credits / Production Engineering
halo-3,L239,Credits / Production Engineering
halo-3,L24,Credits / General Management
halo-3,L240,Credits / Production Engineering
halo-3,L241,Credits / Production Engineering
halo-3,L242,Credits / Production Engineering
halo-3,L243,Credits / Production Engineering
halo-3,L244,Credits / Production Engineering
halo-3,L245,Credits / Production Engineering
halo-3,L246,Credits / Production Engineering
halo-3,L247,Credits / Production Engineering
halo-3,L248,Credits / Production Engineering
halo-3,L249,Credits / Production Engineering
halo-3,L25,Credits / General Management
halo-3,L250,Credits / Production Engineering
halo-3,L251,Credits / Production Engineering
halo-3,L252,Credits / Production Engineering
halo-3,L253,Credits / Production Engineering
halo-3,L254,Credits / Production Engineering
halo-3,L255,Credits / Production Engineering
halo-3,L256,Credits / Production Engineering
halo-3,L257,Credits / Production Engineering
halo-3,L258,Credits / Production Engineering
halo-3,L259,Credits / Production Engineering
halo-3,L26,Credits / General Management
halo-3,L260,Credits / Production Engineering
halo-3,L262,Credits / Graphic Design and User Interface
halo-3,L263,Credits / Graphic Design and User Interface
halo-3,L264,Credits / Graphic Design and User Interface
halo-3,L265,Credits / Graphic Design and User Interface
halo-3,L266,Credits / Graphic Design and User Interface
halo-3,L267,Credits / Graphic Design and User Interface
halo-3,L268,Credits / Graphic Design and User Interface
halo-3,L269,Credits / Graphic Design and User Interface
halo-3,L270,Credits / Graphic Design and User Interface
halo-3,L271,Credits / Graphic Design and User Interface
halo-3,L272,Credits / Graphic Design and User Interface
halo-3,L273,Credits / Graphic Design and User Interface
halo-3,L274,Credits / Graphic Design and User Interface
halo-3,L275,Credits / Graphic Design and User Interface
halo-3,L277,Credits / Production
halo-3,L278,Credits / Production
halo-3,L279,Credits / Production
halo-3,L28,Credits / Art
halo-3,L280,Credits / Production
halo-3,L281,Credits / Production
halo-3,L282,Credits / Production
halo-3,L283,Credits / Production
halo-3,L284,Credits / Production
halo-3,L285,Credits / Production
halo-3,L286,Credits / Production
halo-3,L287,Credits / Production
halo-3,L288,Credits / Production
halo-3,L289,Credits / Production
halo-3,L29,Credits / Art
halo-3,L290,Credits / Production
halo-3,L291,Credits / Production
halo-3,L292,Credits / Production
halo-3,L293,Credits / Production
halo-3,L294,Credits / Production
halo-3,L295,Credits / Production
halo-3,L296,Credits / Production
halo-3,L297,Credits / Production
halo-3,L298,Credits / Production
halo-3,L299,Credits / Production
halo-3,L30,Credits / Art
halo-3,L300,Credits / Production
halo-3,L302,Credits / Test
halo-3,L303,Credits / Test
halo-3,L304,Credits / Test
halo-3,L305,Credits / Test
halo-3,L306,Credits / Test
halo-3,L307,Credits / Test
halo-3,L308,Credits / Test
halo-3,L309,Credits / Test
halo-3,L31,Credits / Art
halo-3,L310,Credits / Test
halo-3,L311,Credits / Test
halo-3,L312,Credits / Test
halo-3,L313,Credits / Test
halo-3,L315,Credits / Writing
halo-3,L316,Credits / Writing
halo-3,L317,Credits / Writing
halo-3,L318,Credits / Writing
halo-3,L319,Credits / Writing
halo-3,L32,Credits / Art
halo-3,L320,Credits / Writing
halo-3,L321,Credits / Writing
halo-3,L322,Credits / Writing
halo-3,L323,Credits / Writing
halo-3,L324,Credits / Writing
halo-3,L325,Credits / Writing
halo-3,L326,Credits / Writing
halo-3,L327,Credits / Writing
halo-3,L328,Credits / Writing
